Ámbito,Área,Indicador,Sex,Año,Fuente,Unidad,Valor
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2018","Labour force survey","1000 personas","800.545"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2019","Labour force survey","1000 personas","820.068"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2020","Labour force survey","1000 personas","782.019"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2015","Labour force survey","1000 personas","300.681"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2016","Labour force survey","1000 personas","287.739"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2017","Labour force survey","1000 personas","296.847"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2018","Labour force survey","1000 personas","345.949"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2019","Labour force survey","1000 personas","330.169"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2020","Labour force survey","1000 personas","286.848"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 65+","Male","2015","Labour force survey","1000 personas","237.178"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 65+","Male","2016","Labour force survey","1000 personas","258.808"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 65+","Male","2017","Labour force survey","1000 personas","261.12"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 65+","Male","2018","Labour force survey","1000 personas","247.654"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 65+","Male","2019","Labour force survey","1000 personas","263.526"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 65+","Male","2020","Labour force survey","1000 personas","278.364"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2015","Labour force survey","1000 personas","533.151"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2016","Labour force survey","1000 personas","549.004"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2017","Labour force survey","1000 personas","542.618"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2018","Labour force survey","1000 personas","557.724"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2019","Labour force survey","1000 personas","566.877"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2020","Labour force survey","1000 personas","579.916"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2015","Labour force survey","1000 personas","54.062"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2016","Labour force survey","1000 personas","55.625"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2017","Labour force survey","1000 personas","48.1"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2018","Labour force survey","1000 personas","66.44"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2019","Labour force survey","1000 personas","51.855"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2020","Labour force survey","1000 personas","57.75"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2015","Labour force survey","1000 personas","281.624"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2016","Labour force survey","1000 personas","295.682"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2017","Labour force survey","1000 personas","296.028"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2018","Labour force survey","1000 personas","278.11"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2019","Labour force survey","1000 personas","303.483"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2020","Labour force survey","1000 personas","294.776"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2015","Labour force survey","1000 personas","115.418"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2016","Labour force survey","1000 personas","119.061"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2017","Labour force survey","1000 personas","111.983"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2018","Labour force survey","1000 personas","119.932"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2019","Labour force survey","1000 personas","114.174"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2020","Labour force survey","1000 personas","124.318"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 65+","Female","2015","Labour force survey","1000 personas","82.046"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 65+","Female","2016","Labour force survey","1000 personas","78.637"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 65+","Female","2017","Labour force survey","1000 personas","86.507"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 65+","Female","2018","Labour force survey","1000 personas","93.243"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 65+","Female","2019","Labour force survey","1000 personas","97.365"
"Indicadores de empleo: Agricultura","Estados Unidos de América","Employment in agriculture, forestry and fishing by age, 65+","Female","2020","Labour force survey","1000 personas","103.073"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2015","Labour force survey","1000 personas","6743.945"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2016","Labour force survey","1000 personas","6710.257"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2017","Labour force survey","1000 personas","6811.269"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2018","Labour force survey","1000 personas","6826.48"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2019","Labour force survey","1000 personas","6809.839"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2020","Labour force survey","1000 personas","6378.764"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2015","Labour force survey","1000 personas","1362.831"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2016","Labour force survey","1000 personas","1301.484"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2017","Labour force survey","1000 personas","1307.845"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2018","Labour force survey","1000 personas","1276.701"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2019","Labour force survey","1000 personas","1242.812"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2020","Labour force survey","1000 personas","1024.945"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2015","Labour force survey","1000 personas","3607.345"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2016","Labour force survey","1000 personas","3672.357"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2017","Labour force survey","1000 personas","3716.784"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2018","Labour force survey","1000 personas","3711.829"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2019","Labour force survey","1000 personas","3693.913"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2020","Labour force survey","1000 personas","3697.904"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2015","Labour force survey","1000 personas","916.41"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2016","Labour force survey","1000 personas","921.701"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2017","Labour force survey","1000 personas","960.184"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2018","Labour force survey","1000 personas","995.156"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2019","Labour force survey","1000 personas","983.222"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2020","Labour force survey","1000 personas","896.838"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 65+","Total","2015","Labour force survey","1000 personas","857.359"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 65+","Total","2016","Labour force survey","1000 personas","814.714"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 65+","Total","2017","Labour force survey","1000 personas","826.456"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 65+","Total","2018","Labour force survey","1000 personas","842.795"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 65+","Total","2019","Labour force survey","1000 personas","889.891"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 65+","Total","2020","Labour force survey","1000 personas","759.078"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2015","Labour force survey","1000 personas","6027.379"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2016","Labour force survey","1000 personas","5992.026"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2017","Labour force survey","1000 personas","6051.319"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2018","Labour force survey","1000 personas","6087.377"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2019","Labour force survey","1000 personas","6024.273"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2020","Labour force survey","1000 personas","5637.923"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2015","Labour force survey","1000 personas","1219.583"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2016","Labour force survey","1000 personas","1177.116"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2017","Labour force survey","1000 personas","1168.589"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2018","Labour force survey","1000 personas","1150.857"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2019","Labour force survey","1000 personas","1110.702"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2020","Labour force survey","1000 personas","920.587"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2015","Labour force survey","1000 personas","3191.061"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2016","Labour force survey","1000 personas","3237.786"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2017","Labour force survey","1000 personas","3256.597"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2018","Labour force survey","1000 personas","3251.899"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2019","Labour force survey","1000 personas","3214.099"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2020","Labour force survey","1000 personas","3204.342"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2015","Labour force survey","1000 personas","818.499"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2016","Labour force survey","1000 personas","822.25"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2017","Labour force survey","1000 personas","861.544"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2018","Labour force survey","1000 personas","897.15"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2019","Labour force survey","1000 personas","885.296"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2020","Labour force survey","1000 personas","810.766"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 65+","Male","2015","Labour force survey","1000 personas","798.237"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 65+","Male","2016","Labour force survey","1000 personas","754.874"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 65+","Male","2017","Labour force survey","1000 personas","764.59"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 65+","Male","2018","Labour force survey","1000 personas","787.471"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 65+","Male","2019","Labour force survey","1000 personas","814.176"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 65+","Male","2020","Labour force survey","1000 personas","702.228"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2015","Labour force survey","1000 personas","716.566"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2016","Labour force survey","1000 personas","718.231"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2017","Labour force survey","1000 personas","759.949"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2018","Labour force survey","1000 personas","739.103"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2019","Labour force survey","1000 personas","785.567"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2020","Labour force survey","1000 personas","740.841"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2015","Labour force survey","1000 personas","143.248"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2016","Labour force survey","1000 personas","124.369"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2017","Labour force survey","1000 personas","139.256"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2018","Labour force survey","1000 personas","125.844"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2019","Labour force survey","1000 personas","132.111"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2020","Labour force survey","1000 personas","104.358"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2015","Labour force survey","1000 personas","416.284"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2016","Labour force survey","1000 personas","434.571"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2017","Labour force survey","1000 personas","460.187"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2018","Labour force survey","1000 personas","459.93"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2019","Labour force survey","1000 personas","479.814"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2020","Labour force survey","1000 personas","493.562"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2015","Labour force survey","1000 personas","97.912"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2016","Labour force survey","1000 personas","99.452"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2017","Labour force survey","1000 personas","98.64"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2018","Labour force survey","1000 personas","98.006"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2019","Labour force survey","1000 personas","97.926"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2020","Labour force survey","1000 personas","86.072"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 65+","Female","2015","Labour force survey","1000 personas","59.122"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 65+","Female","2016","Labour force survey","1000 personas","59.84"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 65+","Female","2017","Labour force survey","1000 personas","61.866"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 65+","Female","2018","Labour force survey","1000 personas","55.323"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 65+","Female","2019","Labour force survey","1000 personas","75.716"
"Indicadores de empleo: Agricultura","México","Employment in agriculture, forestry and fishing by age, 65+","Female","2020","Labour force survey","1000 personas","56.85"
